Delivered_On_Time,Delay_Status,Delay_Binary,Customer_rating,Customer_care_calls,Discount_offered,Weight_in_gms,Weight_Discount,HighDiscount_LowRating,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium
1,On Time,0,5,5,23,2626,60398,0,1,0,0,0,1,0,0,1
1,On Time,0,1,5,1,1101,1101,0,0,1,0,0,1,0,1,0
1,On Time,0,5,4,10,1183,11830,0,0,0,0,1,1,0,1,0
1,On Time,0,5,3,5,2339,11695,0,0,0,1,0,1,0,0,1
1,On Time,0,3,4,28,2607,72996,0,0,0,0,1,1,0,1,0
1,On Time,0,2,5,39,1204,46956,1,0,0,0,0,1,0,0,1
1,On Time,0,2,3,53,1853,98209,1,1,0,0,0,1,0,1,0
1,On Time,0,5,4,62,1650,102300,0,0,1,0,0,1,0,0,1
1,On Time,0,5,5,9,3912,35208,0,0,0,0,1,1,0,1,0
1,On Time,0,1,4,33,3269,107877,1,0,0,1,0,1,0,0,0
1,On Time,0,1,3,38,2195,83410,1,0,0,0,1,1,0,0,1
1,On Time,0,4,3,11,1740,19140,0,0,0,0,0,0,0,1,0
1,On Time,0,2,5,2,2075,4150,0,1,0,0,0,0,0,1,0
1,On Time,0,2,5,23,2016,46368,0,0,1,0,0,0,0,0,1
1,On Time,0,2,4,32,3518,112576,1,0,0,0,1,0,0,1,0
1,On Time,0,3,5,48,3393,162864,0,0,0,1,0,0,0,1,0
1,On Time,0,1,4,64,1471,94144,1,0,0,0,1,0,0,0,1
1,On Time,0,5,4,15,2381,35715,0,0,0,0,0,0,0,0,1
1,On Time,0,3,3,30,3622,108660,0,1,0,0,0,0,0,0,1
1,On Time,0,4,3,20,2534,50680,0,0,1,0,0,0,0,1,0
1,On Time,0,4,4,20,2637,52740,0,0,0,0,1,0,0,1,0
1,On Time,0,3,5,62,1304,80848,0,0,0,1,0,0,0,0,1
1,On Time,0,5,3,27,1891,51057,0,0,0,0,1,0,0,1,0
1,On Time,0,2,3,60,3922,235320,1,0,0,0,0,0,0,0,1
1,On Time,0,4,4,33,3678,121374,0,1,0,0,0,0,0,1,0
1,On Time,0,5,3,34,3595,122230,0,0,1,0,0,0,0,0,1
1,On Time,0,2,3,29,3768,109272,0,0,0,0,1,0,0,0,0
1,On Time,0,5,3,26,1969,51194,0,0,0,1,0,0,0,0,1
1,On Time,0,3,3,33,1989,65637,0,0,0,0,1,0,0,1,0
1,On Time,0,3,3,2,2910,5820,0,0,0,0,0,0,0,0,1
1,On Time,0,5,4,7,3622,25354,0,1,0,0,0,0,0,0,1
1,On Time,0,1,3,1,1517,1517,0,0,1,0,0,0,0,0,1
1,On Time,0,5,3,4,3372,13488,0,0,0,0,1,0,0,1,0
1,On Time,0,1,3,43,3277,140911,1,0,0,1,0,0,1,1,0
1,On Time,0,2,3,41,1801,73841,1,0,0,0,1,0,1,0,1
1,On Time,0,1,3,28,3646,102088,0,0,0,0,0,0,1,0,1
1,On Time,0,5,5,59,3844,226796,0,1,0,0,0,0,1,0,1
1,On Time,0,5,4,25,1606,40150,0,0,1,0,0,0,1,1,0
1,On Time,0,3,3,26,1659,43134,0,0,0,0,1,0,1,1,0
1,On Time,0,2,5,39,3743,145977,1,0,0,1,0,0,1,1,0
1,On Time,0,4,3,14,2163,30282,0,0,0,0,1,0,1,1,0
1,On Time,0,5,3,31,1117,34627,0,0,0,0,0,0,1,0,0
1,On Time,0,1,3,28,1075,30100,0,1,0,0,0,0,1,0,1
1,On Time,0,5,3,20,1021,20420,0,0,1,0,0,0,1,1,0
1,On Time,0,1,3,47,1611,75717,1,0,0,0,1,0,1,1,0
1,On Time,0,4,3,56,3654,204624,0,0,0,1,0,0,1,1,0
1,On Time,0,5,4,2,1114,2228,0,0,0,0,1,0,1,0,1
1,On Time,0,4,4,2,1461,2922,0,0,0,0,0,0,1,0,1
1,On Time,0,2,3,10,2972,29720,0,1,0,0,0,0,1,0,1
1,On Time,0,5,6,28,1216,34048,0,0,1,0,0,0,1,0,0
1,On Time,0,5,2,34,3416,116144,0,0,0,0,1,0,1,1,0
1,On Time,0,5,3,41,1495,61295,0,0,0,1,0,0,1,0,1
1,On Time,0,4,3,56,3976,222656,0,0,0,0,1,0,1,0,1
1,On Time,0,5,3,59,1051,62009,0,0,0,0,0,0,1,1,0
1,On Time,0,3,4,46,2632,121072,0,1,0,0,0,0,1,0,1
1,On Time,0,3,3,15,3231,48465,0,0,1,0,0,0,1,1,0
1,On Time,0,5,5,54,1536,82944,0,0,0,0,1,0,1,1,0
1,On Time,0,1,4,27,2030,54810,0,0,0,1,0,0,1,1,0
1,On Time,0,1,4,37,1818,67266,1,0,0,0,1,0,1,0,1
1,On Time,0,5,5,63,2583,162729,0,0,0,0,0,0,1,0,1
1,On Time,0,3,3,45,3945,177525,0,1,0,0,0,0,1,0,1
1,On Time,0,1,4,44,3099,136356,1,0,1,0,0,0,1,0,1
1,On Time,0,2,4,6,3595,21570,0,0,0,0,1,0,1,0,1
1,On Time,0,5,4,44,2648,116512,0,0,0,1,0,0,1,0,1
1,On Time,0,4,5,20,2553,51060,0,0,0,0,1,0,1,0,0
1,On Time,0,2,5,52,2028,105456,1,0,0,0,0,0,1,0,0
1,On Time,0,1,4,30,1731,51930,0,1,0,0,0,0,1,1,0
1,On Time,0,5,2,41,1772,72652,0,0,1,0,0,0,1,0,1
1,On Time,0,1,3,1,1629,1629,0,0,0,0,1,0,1,1,0
1,On Time,0,3,3,57,3761,214377,0,0,0,1,0,0,1,0,1
1,On Time,0,4,4,47,3307,155429,0,0,0,0,1,0,1,0,1
1,On Time,0,2,4,19,1387,26353,0,0,0,0,0,0,1,0,1
1,On Time,0,1,3,25,1851,46275,0,1,0,0,0,0,1,0,0
1,On Time,0,1,4,3,2241,6723,0,0,1,0,0,0,1,1,0
1,On Time,0,4,4,14,3666,51324,0,0,0,0,1,0,1,0,1
1,On Time,0,1,5,38,1277,48526,1,0,0,1,0,0,1,1,0
1,On Time,0,1,4,26,3300,85800,0,0,0,0,1,0,1,0,1
1,On Time,0,2,3,4,1337,5348,0,0,0,0,0,0,1,1,0
1,On Time,0,1,5,35,1458,51030,1,1,0,0,0,0,1,0,1
1,On Time,0,3,3,7,2299,16093,0,0,1,0,0,0,1,0,1
1,On Time,0,2,5,12,1145,13740,0,0,0,0,1,0,1,1,0
1,On Time,0,1,2,12,2800,33600,0,0,0,1,0,0,1,1,0
1,On Time,0,3,5,58,1218,70644,0,0,0,0,1,0,1,0,1
1,On Time,0,3,6,13,3899,50687,0,0,0,0,0,0,1,1,0
1,On Time,0,4,4,13,1402,18226,0,1,0,0,0,0,1,1,0
1,On Time,0,1,5,25,3494,87350,0,0,1,0,0,0,1,1,0
1,On Time,0,4,5,61,2606,158966,0,0,0,0,1,0,1,0,1
1,On Time,0,4,5,35,1082,37870,0,0,0,1,0,0,1,0,1
1,On Time,0,5,3,28,1815,50820,0,0,0,0,1,0,1,0,0
1,On Time,0,5,3,31,3737,115847,0,0,0,0,0,0,1,1,0
1,On Time,0,1,5,62,1884,116808,1,1,0,0,0,0,1,1,0
1,On Time,0,3,3,64,1630,104320,0,0,1,0,0,0,1,1,0
1,On Time,0,5,5,31,2033,63023,0,0,0,0,1,0,1,1,0
1,On Time,0,2,2,14,3751,52514,0,0,0,1,0,0,1,0,1
1,On Time,0,5,3,4,2701,10804,0,0,0,0,1,0,1,0,0
1,On Time,0,5,4,59,2239,132101,0,0,0,0,0,0,1,0,1
1,On Time,0,4,2,34,1558,52972,0,1,0,0,0,0,1,1,0
1,On Time,0,4,5,31,3565,110515,0,0,1,0,0,0,1,0,1
1,On Time,0,2,4,4,3351,13404,0,0,0,0,1,0,1,0,1
1,On Time,0,1,4,49,2803,137347,1,0,0,1,0,0,1,0,1
1,On Time,0,3,5,11,3036,33396,0,0,0,0,1,0,1,1,0
1,On Time,0,5,4,2,1127,2254,0,0,0,0,0,0,1,1,0
1,On Time,0,2,4,63,1220,76860,1,1,0,0,0,0,1,0,1
1,On Time,0,2,3,38,1322,50236,1,0,1,0,0,0,1,0,1
1,On Time,0,3,4,27,1207,32589,0,0,0,0,1,0,1,0,1
1,On Time,0,2,5,62,3352,207824,1,0,0,1,0,0,1,1,0
1,On Time,0,4,2,54,1707,92178,0,0,0,0,1,0,1,0,1
1,On Time,0,5,3,57,3364,191748,0,0,0,0,0,0,1,0,0
1,On Time,0,3,3,49,2446,119854,0,1,0,0,0,0,1,1,0
1,On Time,0,5,4,42,3121,131082,0,0,1,0,0,0,1,0,1
1,On Time,0,1,4,59,3073,181307,1,0,0,0,1,0,1,1,0
1,On Time,0,4,6,61,2806,171166,0,0,0,1,0,0,1,0,0
1,On Time,0,5,4,4,3909,15636,0,0,0,0,1,0,1,1,0
1,On Time,0,2,2,1,1126,1126,0,0,0,0,0,0,1,1,0
1,On Time,0,2,5,58,1175,68150,1,1,0,0,0,0,1,0,0
1,On Time,0,4,4,37,3026,111962,0,0,1,0,0,0,1,0,1
1,On Time,0,3,3,35,2204,77140,0,0,0,0,1,0,1,0,1
1,On Time,0,1,3,52,3336,173472,1,0,0,1,0,0,1,0,1
1,On Time,0,1,5,22,3713,81686,0,0,0,0,1,0,1,0,1
1,On Time,0,4,5,38,3720,141360,0,0,0,0,0,0,1,1,0
1,On Time,0,5,3,44,1585,69740,0,1,0,0,0,0,1,1,0
1,On Time,0,5,3,22,3575,78650,0,0,1,0,0,0,1,0,1
1,On Time,0,4,4,39,1345,52455,0,0,0,0,1,0,1,0,1
1,On Time,0,2,5,3,1711,5133,0,0,0,1,0,0,1,0,1
1,On Time,0,5,4,51,2820,143820,0,0,0,0,1,0,1,0,1
1,On Time,0,4,3,63,1611,101493,0,0,0,0,0,0,1,1,0
1,On Time,0,2,3,48,2792,134016,1,1,0,0,0,1,0,0,1
1,On Time,0,4,4,36,3912,140832,0,0,1,0,0,1,0,1,0
1,On Time,0,1,4,10,1616,16160,0,0,0,0,1,1,0,1,0
1,On Time,0,1,4,64,2406,153984,1,0,0,1,0,1,0,0,1
1,On Time,0,2,5,58,2018,117044,1,0,0,0,1,1,0,0,0
1,On Time,0,1,3,21,1047,21987,0,0,0,0,0,1,0,0,0
1,On Time,0,4,3,12,1694,20328,0,1,0,0,0,1,0,0,1
1,On Time,0,3,3,45,1602,72090,0,0,1,0,0,1,0,1,0
1,On Time,0,4,4,62,2280,141360,0,0,0,0,1,1,0,0,1
1,On Time,0,2,5,57,2708,154356,1,0,0,1,0,1,0,0,1
1,On Time,0,2,4,46,1438,66148,1,0,0,0,1,1,0,0,1
1,On Time,0,2,4,49,1820,89180,1,0,0,0,0,1,0,0,1
1,On Time,0,2,3,29,1354,39266,0,1,0,0,0,1,0,0,1
1,On Time,0,2,6,65,3362,218530,1,0,1,0,0,1,0,0,1
1,On Time,0,5,5,49,3282,160818,0,0,0,0,1,1,0,1,0
1,On Time,0,4,3,49,3225,158025,0,0,0,1,0,1,0,1,0
1,On Time,0,2,5,12,2056,24672,0,0,0,0,1,1,0,1,0
1,On Time,0,3,6,8,3878,31024,0,0,0,0,0,1,0,0,0
1,On Time,0,2,4,36,2330,83880,1,1,0,0,0,1,0,1,0
1,On Time,0,1,2,49,1177,57673,1,0,1,0,0,1,0,1,0
1,On Time,0,4,5,5,1130,5650,0,0,0,0,1,1,0,0,0
1,On Time,0,4,4,52,2740,142480,0,0,0,1,0,1,0,0,1
1,On Time,0,1,3,1,2744,2744,0,0,0,0,1,0,0,0,1
1,On Time,0,2,3,21,2351,49371,0,0,0,0,0,0,0,0,1
1,On Time,0,4,5,24,2878,69072,0,1,0,0,0,0,0,0,1
1,On Time,0,3,5,45,3335,150075,0,0,1,0,0,0,0,1,0
1,On Time,0,3,3,39,1328,51792,0,0,0,0,1,0,0,1,0
1,On Time,0,2,3,45,3786,170370,1,0,0,1,0,0,0,0,1
1,On Time,0,4,4,12,1326,15912,0,0,0,0,1,0,0,0,1
1,On Time,0,4,5,42,1587,66654,0,0,0,0,0,0,0,0,1
1,On Time,0,4,4,64,3787,242368,0,1,0,0,0,0,0,0,1
1,On Time,0,5,3,10,1701,17010,0,0,1,0,0,0,0,1,0
1,On Time,0,4,3,27,2772,74844,0,0,0,0,1,0,0,0,1
1,On Time,0,2,4,20,3098,61960,0,0,0,1,0,0,0,1,0
1,On Time,0,1,4,57,1782,101574,1,0,0,0,1,0,0,1,0
1,On Time,0,5,4,20,3185,63700,0,0,0,0,0,0,0,0,1
1,On Time,0,3,5,63,2715,171045,0,1,0,0,0,0,0,0,0
1,On Time,0,3,3,56,1684,94304,0,0,1,0,0,0,0,0,0
1,On Time,0,3,3,62,1366,84692,0,0,0,0,1,0,0,0,1
1,On Time,0,5,3,65,1308,85020,0,0,0,1,0,0,0,1,0
1,On Time,0,5,4,44,3808,167552,0,0,0,0,1,0,0,0,1
1,On Time,0,2,5,47,2174,102178,1,0,0,0,0,0,0,0,1
1,On Time,0,1,4,52,1083,56316,1,1,0,0,0,0,0,0,1
1,On Time,0,4,4,4,1467,5868,0,0,1,0,0,0,0,0,1
1,On Time,0,2,3,4,1910,7640,0,0,0,0,1,0,1,0,1
1,On Time,0,1,6,7,2338,16366,0,0,0,1,0,0,1,0,1
1,On Time,0,5,5,48,2627,126096,0,0,0,0,1,0,1,1,0
1,On Time,0,5,3,45,2513,113085,0,0,0,0,0,0,1,1,0
1,On Time,0,2,5,40,2304,92160,1,1,0,0,0,0,1,1,0
1,On Time,0,5,4,59,2083,122897,0,0,1,0,0,0,1,1,0
1,On Time,0,5,4,20,3132,62640,0,0,0,0,1,0,1,1,0
1,On Time,0,5,3,46,3938,181148,0,0,0,1,0,0,1,1,0
1,On Time,0,5,5,52,1644,85488,0,0,0,0,1,0,1,1,0
1,On Time,0,2,4,10,3370,33700,0,0,0,0,0,0,1,1,0
1,On Time,0,2,3,19,3183,60477,0,1,0,0,0,0,1,1,0
1,On Time,0,2,3,52,2874,149448,1,0,1,0,0,0,1,0,1
1,On Time,0,1,2,3,1037,3111,0,0,0,0,1,0,1,0,1
1,On Time,0,3,3,18,2435,43830,0,0,0,1,0,0,1,1,0
1,On Time,0,3,3,54,1712,92448,0,0,0,0,1,0,1,0,1
1,On Time,0,4,3,2,3729,7458,0,0,0,0,0,0,1,0,1
1,On Time,0,1,5,40,3340,133600,1,1,0,0,0,0,1,0,1
1,On Time,0,2,4,37,2563,94831,1,0,1,0,0,0,1,0,1
1,On Time,0,2,5,24,2415,57960,0,0,0,0,1,0,1,0,0
1,On Time,0,4,3,37,3492,129204,0,0,0,1,0,0,1,0,1
1,On Time,0,1,2,25,1124,28100,0,0,0,0,1,0,1,0,1
1,On Time,0,3,4,37,1344,49728,0,0,0,0,0,0,1,1,0
1,On Time,0,3,3,9,2752,24768,0,1,0,0,0,0,1,0,1
1,On Time,0,2,4,64,2198,140672,1,0,1,0,0,0,1,0,1
1,On Time,0,4,4,41,1104,45264,0,0,0,0,1,0,1,0,1
1,On Time,0,2,2,56,3608,202048,1,0,0,1,0,0,1,1,0
1,On Time,0,1,5,48,3717,178416,1,0,0,0,1,0,1,0,1
1,On Time,0,4,5,59,3444,203196,0,0,0,0,0,0,1,1,0
1,On Time,0,4,2,41,1176,48216,0,1,0,0,0,0,1,0,0
1,On Time,0,4,3,51,1430,72930,0,0,1,0,0,0,1,0,1
1,On Time,0,2,4,6,3671,22026,0,0,0,0,1,0,1,0,1
1,On Time,0,4,4,2,3830,7660,0,0,0,1,0,0,1,0,1
1,On Time,0,1,6,57,3966,226062,1,0,0,0,1,0,1,1,0
1,On Time,0,1,3,26,1715,44590,0,0,0,0,0,0,1,1,0
1,On Time,0,5,5,61,1091,66551,0,1,0,0,0,0,1,0,1
1,On Time,0,3,4,52,2440,126880,0,0,1,0,0,0,1,0,1
1,On Time,0,2,3,44,3802,167288,1,0,0,0,1,0,1,0,0
1,On Time,0,4,4,29,2941,85289,0,0,0,1,0,0,1,1,0
1,On Time,0,2,3,20,3955,79100,0,0,0,0,1,0,1,1,0
1,On Time,0,3,3,60,2581,154860,0,0,0,0,0,0,1,1,0
1,On Time,0,1,3,41,1914,78474,1,1,0,0,0,0,1,1,0
1,On Time,0,2,5,50,3992,199600,1,0,1,0,0,0,1,0,1
1,On Time,0,3,4,46,3641,167486,0,0,0,0,1,0,1,1,0
1,On Time,0,3,3,16,2577,41232,0,0,0,1,0,0,1,0,1
1,On Time,0,2,3,54,3150,170100,1,0,0,0,1,0,1,1,0
1,On Time,0,4,4,33,1886,62238,0,0,0,0,0,0,1,0,1
1,On Time,0,1,3,35,2965,103775,1,1,0,0,0,0,1,0,1
1,On Time,0,2,4,37,2184,80808,1,0,1,0,0,0,1,1,0
1,On Time,0,3,3,32,1665,53280,0,0,0,0,1,0,1,1,0
1,On Time,0,1,4,54,3972,214488,1,0,0,1,0,0,1,1,0
1,On Time,0,5,2,46,2944,135424,0,0,0,0,1,0,1,1,0
1,On Time,0,4,3,5,2307,11535,0,0,0,0,0,0,1,1,0
1,On Time,0,2,4,45,2486,111870,1,1,0,0,0,0,1,0,1
1,On Time,0,1,4,26,1683,43758,0,0,1,0,0,0,1,1,0
1,On Time,0,3,3,61,2123,129503,0,0,0,0,1,0,1,1,0
1,On Time,0,1,6,26,3137,81562,0,0,0,1,0,0,1,0,1
1,On Time,0,1,3,56,1184,66304,1,0,0,0,1,0,1,0,1
1,On Time,0,5,4,22,1907,41954,0,0,0,0,0,0,1,0,0
1,On Time,0,2,3,31,3943,122233,1,1,0,0,0,0,1,0,1
1,On Time,0,1,2,63,1058,66654,1,0,1,0,0,0,1,1,0
1,On Time,0,2,3,31,2377,73687,1,0,0,0,1,0,1,0,1
1,On Time,0,3,5,11,3676,40436,0,0,0,1,0,0,1,0,1
1,On Time,0,3,5,29,1094,31726,0,0,0,0,1,0,1,0,1
1,On Time,0,2,3,8,2599,20792,0,0,0,0,0,0,1,0,1
1,On Time,0,3,5,4,2207,8828,0,1,0,0,0,0,1,0,1
1,On Time,0,2,5,63,1807,113841,1,0,1,0,0,0,1,0,1
1,On Time,0,4,3,46,3640,167440,0,0,0,0,1,0,1,0,1
1,On Time,0,3,2,1,2905,2905,0,0,0,1,0,0,1,1,0
1,On Time,0,3,3,54,2860,154440,0,0,0,0,1,0,1,0,1
1,On Time,0,3,5,32,3893,124576,0,0,0,0,0,0,1,0,1
1,On Time,0,3,3,56,1440,80640,0,1,0,0,0,0,1,1,0
1,On Time,0,3,4,47,1323,62181,0,0,1,0,0,0,1,0,1
1,On Time,0,3,2,31,2621,81251,0,0,0,0,1,0,1,1,0
1,On Time,0,4,5,40,3484,139360,0,0,0,1,0,0,1,0,1
1,On Time,0,2,3,33,3335,110055,1,0,0,0,1,0,1,1,0
1,On Time,0,1,6,12,2112,25344,0,0,0,0,0,0,1,0,1
1,On Time,0,1,4,35,1072,37520,1,1,0,0,0,0,1,0,0
1,On Time,0,5,4,33,2170,71610,0,0,1,0,0,0,1,0,1
1,On Time,0,2,3,41,2036,83476,1,0,0,0,1,0,1,1,0
1,On Time,0,3,4,11,2655,29205,0,0,0,1,0,0,1,0,1
1,On Time,0,3,3,47,3625,170375,0,0,0,0,1,0,1,0,1
1,On Time,0,4,4,25,2443,61075,0,0,0,0,0,0,1,1,0
1,On Time,0,2,6,17,1955,33235,0,1,0,0,0,0,1,1,0
1,On Time,0,1,3,60,2596,155760,1,0,1,0,0,0,1,0,0
1,On Time,0,5,4,17,1057,17969,0,0,0,0,1,0,1,1,0
1,On Time,0,1,5,18,2582,46476,0,0,0,1,0,0,1,1,0
1,On Time,0,5,4,62,2267,140554,0,0,0,0,1,0,1,1,0
1,On Time,0,1,4,11,1434,15774,0,0,0,0,0,0,1,1,0
1,On Time,0,1,3,18,1072,19296,0,1,0,0,0,0,1,1,0
1,On Time,0,1,3,4,1583,6332,0,0,1,0,0,0,1,1,0
1,On Time,0,4,4,6,1900,11400,0,0,0,0,1,0,1,1,0
1,On Time,0,1,3,35,2258,79030,1,0,0,1,0,0,1,0,1
1,On Time,0,2,3,26,3336,86736,0,0,0,0,1,0,1,0,0
1,On Time,0,5,6,10,2756,27560,0,0,0,0,0,1,0,0,0
1,On Time,0,3,5,25,1977,49425,0,1,0,0,0,1,0,0,0
1,On Time,0,1,3,28,2940,82320,0,0,1,0,0,1,0,1,0
1,On Time,0,3,4,51,3144,160344,0,0,0,0,1,1,0,1,0
1,On Time,0,2,3,48,2622,125856,1,0,0,1,0,1,0,1,0
1,On Time,0,4,5,4,3108,12432,0,0,0,0,1,1,0,1,0
1,On Time,0,3,4,18,1537,27666,0,0,0,0,0,1,0,0,1
1,On Time,0,5,4,23,1695,38985,0,1,0,0,0,1,0,1,0
1,On Time,0,2,4,61,2077,126697,1,0,1,0,0,1,0,0,1
1,On Time,0,5,3,12,3817,45804,0,0,0,0,1,1,0,0,1
1,On Time,0,1,2,46,1023,47058,1,0,0,1,0,1,0,1,0
1,On Time,0,2,2,63,1279,80577,1,0,0,0,1,1,0,0,1
1,On Time,0,3,4,50,3990,199500,0,0,0,0,0,1,0,1,0
1,On Time,0,2,5,37,2226,82362,1,1,0,0,0,1,0,0,1
1,On Time,0,3,4,52,1570,81640,0,0,1,0,0,1,0,0,0
1,On Time,0,5,4,32,3723,119136,0,0,0,0,1,1,0,0,1
1,On Time,0,5,5,16,3564,57024,0,0,0,1,0,1,0,0,0
1,On Time,0,3,3,7,3127,21889,0,0,0,0,1,1,0,1,0
1,On Time,0,3,5,40,2181,87240,0,0,0,0,0,1,0,1,0
1,On Time,0,1,3,2,3963,7926,0,1,0,0,0,1,0,0,1
1,On Time,0,5,3,33,1444,47652,0,0,1,0,0,1,0,1,0
1,On Time,0,5,5,12,2947,35364,0,0,0,0,1,1,0,0,1
1,On Time,0,1,6,19,1842,34998,0,0,0,1,0,0,0,0,1
1,On Time,0,3,4,21,1955,41055,0,0,0,0,1,0,0,1,0
1,On Time,0,3,3,62,3558,220596,0,0,0,0,0,0,0,0,1
1,On Time,0,2,3,61,1511,92171,1,1,0,0,0,0,0,0,1
1,On Time,0,2,4,6,2965,17790,0,0,1,0,0,0,0,0,1
1,On Time,0,4,4,52,1459,75868,0,0,0,0,1,0,0,1,0
1,On Time,0,2,5,11,2936,32296,0,0,0,1,0,0,0,0,1
1,On Time,0,4,5,53,2182,115646,0,0,0,0,1,0,0,1,0
1,On Time,0,3,5,10,2419,24190,0,0,0,0,0,0,0,0,1
1,On Time,0,2,4,40,1102,44080,1,1,0,0,0,0,0,1,0
1,On Time,0,2,6,56,1511,84616,1,0,1,0,0,0,0,1,0
1,On Time,0,2,4,54,1011,54594,1,0,0,0,1,0,0,1,0
1,On Time,0,1,4,35,3556,124460,1,0,0,1,0,0,0,0,1
1,On Time,0,2,5,41,2992,122672,1,0,0,0,1,0,0,0,1
1,On Time,0,2,6,61,2018,123098,1,0,0,0,0,0,0,0,1
1,On Time,0,4,4,37,1447,53539,0,1,0,0,0,0,0,0,1
1,On Time,0,4,3,20,3655,73100,0,0,1,0,0,0,0,0,0
1,On Time,0,1,3,59,1005,59295,1,0,0,0,1,0,0,0,1
1,On Time,0,2,2,17,1824,31008,0,0,0,1,0,0,0,1,0
1,On Time,0,3,3,35,1459,51065,0,0,0,0,1,0,0,0,0
1,On Time,0,1,4,34,3966,134844,1,0,0,0,0,0,0,1,0
1,On Time,0,4,5,9,3667,33003,0,1,0,0,0,0,0,0,1
1,On Time,0,1,5,56,3538,198128,1,0,1,0,0,0,1,1,0
1,On Time,0,5,3,49,2341,114709,0,0,0,0,1,0,1,0,1
1,On Time,0,1,3,51,3863,197013,1,0,0,1,0,0,1,0,1
1,On Time,0,1,3,5,3251,16255,0,0,0,0,1,0,1,0,0
1,On Time,0,5,3,26,2029,52754,0,0,0,0,0,0,1,1,0
1,On Time,0,4,3,16,1020,16320,0,1,0,0,0,0,1,1,0
1,On Time,0,1,4,60,1950,117000,1,0,1,0,0,0,1,1,0
1,On Time,0,1,4,6,1114,6684,0,0,0,0,1,0,1,0,1
1,On Time,0,5,2,12,1715,20580,0,0,0,1,0,0,1,0,1
1,On Time,0,1,5,35,1204,42140,1,0,0,0,1,0,1,1,0
1,On Time,0,1,4,28,1148,32144,0,0,0,0,0,0,1,0,0
1,On Time,0,1,2,62,2106,130572,1,1,0,0,0,0,1,1,0
1,On Time,0,2,4,11,3013,33143,0,0,1,0,0,0,1,1,0
1,On Time,0,5,3,50,2598,129900,0,0,0,0,1,0,1,0,1
1,On Time,0,2,4,4,2212,8848,0,0,0,1,0,0,1,0,1
1,On Time,0,4,3,54,3290,177660,0,0,0,0,1,0,1,0,1
1,On Time,0,4,5,43,2143,92149,0,0,0,0,0,0,1,1,0
1,On Time,0,3,3,5,2007,10035,0,1,0,0,0,0,1,1,0
1,On Time,0,4,3,15,2281,34215,0,0,1,0,0,0,1,1,0
1,On Time,0,1,4,63,1881,118503,1,0,0,0,1,0,1,1,0
1,On Time,0,2,5,5,3357,16785,0,0,0,1,0,0,1,0,0
1,On Time,0,3,2,48,1279,61392,0,0,0,0,1,0,1,0,1
1,On Time,0,3,4,18,3461,62298,0,0,0,0,0,0,1,0,1
1,On Time,0,4,4,12,2708,32496,0,1,0,0,0,0,1,0,1
1,On Time,0,3,6,7,1767,12369,0,0,1,0,0,0,1,1,0
1,On Time,0,5,3,57,2243,127851,0,0,0,0,1,0,1,0,1
1,On Time,0,5,4,14,2071,28994,0,0,0,1,0,0,1,1,0
1,On Time,0,5,4,17,3085,52445,0,0,0,0,1,0,1,1,0
1,On Time,0,5,4,6,3361,20166,0,0,0,0,0,0,1,1,0
1,On Time,0,4,4,11,2037,22407,0,1,0,0,0,0,1,0,1
1,On Time,0,4,4,44,2132,93808,0,0,1,0,0,0,1,0,1
1,On Time,0,2,3,46,2848,131008,1,0,0,0,1,0,1,0,0
1,On Time,0,5,4,38,1146,43548,0,0,0,1,0,0,1,1,0
1,On Time,0,3,2,12,3296,39552,0,0,0,0,1,0,1,0,1
1,On Time,0,4,3,58,1319,76502,0,0,0,0,0,0,1,0,1
1,On Time,0,5,3,26,2072,53872,0,1,0,0,0,0,1,0,0
1,On Time,0,5,5,44,2548,112112,0,0,1,0,0,0,1,0,1
1,On Time,0,2,4,27,3393,91611,0,0,0,0,1,0,1,0,0
1,On Time,0,1,3,52,1838,95576,1,0,0,1,0,0,1,1,0
1,On Time,0,5,4,37,2128,78736,0,0,0,0,1,0,1,0,1
1,On Time,0,1,4,31,3632,112592,1,0,0,0,0,0,1,1,0
1,On Time,0,2,3,3,3837,11511,0,1,0,0,0,0,1,0,1
1,On Time,0,3,2,24,3829,91896,0,0,1,0,0,0,1,0,0
1,On Time,0,4,3,54,1056,57024,0,0,0,0,1,0,1,0,1
1,On Time,0,5,3,17,1422,24174,0,0,0,1,0,0,1,1,0
1,On Time,0,1,3,57,3257,185649,1,0,0,0,1,0,1,1,0
1,On Time,0,4,3,20,2266,45320,0,0,0,0,0,0,1,0,1
1,On Time,0,4,4,17,2059,35003,0,1,0,0,0,0,1,0,1
1,On Time,0,5,3,31,2724,84444,0,0,1,0,0,0,1,0,1
1,On Time,0,1,5,2,2136,4272,0,0,0,0,1,0,1,0,1
1,On Time,0,5,5,60,1653,99180,0,0,0,1,0,0,1,1,0
1,On Time,0,2,3,32,1329,42528,1,0,0,0,1,0,1,1,0
1,On Time,0,4,3,18,3127,56286,0,0,0,0,0,0,1,1,0
1,On Time,0,1,3,15,1107,16605,0,1,0,0,0,0,1,0,1
1,On Time,0,5,3,27,2739,73953,0,0,1,0,0,0,1,0,1
1,On Time,0,3,3,7,2400,16800,0,0,0,0,1,0,1,0,1
1,On Time,0,5,4,38,3556,135128,0,0,0,1,0,0,1,0,1
